Site,Label,concepticonReference,Concepticon_Gloss
3139,to_forget_ascertainment,,
3140,to_forget,1523,FORGET
3141,to_forget,1523,FORGET
3142,to_forget,1523,FORGET
3143,to_forget,1523,FORGET
3144,to_forget,1523,FORGET
3145,to_forget,1523,FORGET
3146,to_forget,1523,FORGET
3147,to_forget,1523,FORGET
3148,to_forget,1523,FORGET
3149,to_forget,1523,FORGET
3150,to_forget,1523,FORGET
3151,to_forget,1523,FORGET
3152,to_forget,1523,FORGET
3153,to_forget,1523,FORGET
3154,to_forget,1523,FORGET
3155,to_forget,1523,FORGET
3156,to_forget,1523,FORGET
3157,to_forget,1523,FORGET
3158,to_forget,1523,FORGET
3159,to_forget,1523,FORGET
3160,to_forget,1523,FORGET
3161,to_forget,1523,FORGET
3162,to_give_ascertainment,,
3163,to_give,1447,GIVE
3164,to_give,1447,GIVE
3165,to_give,1447,GIVE
3166,to_give,1447,GIVE
3167,to_give,1447,GIVE
3168,to_give,1447,GIVE
3169,to_give,1447,GIVE
3170,to_give,1447,GIVE
3171,to_give,1447,GIVE
3172,to_give,1447,GIVE
3173,to_give,1447,GIVE
3174,to_give,1447,GIVE
3175,to_give,1447,GIVE
3176,to_give,1447,GIVE
3177,to_give,1447,GIVE
3178,to_give,1447,GIVE
3179,to_give,1447,GIVE
3180,to_give,1447,GIVE
3181,to_give,1447,GIVE
3182,to_give,1447,GIVE
3183,to_hear_ascertainment,,
3184,to_hear,1408,HEAR
3185,to_hear,1408,HEAR
3186,to_hear,1408,HEAR
3187,to_hear,1408,HEAR
3188,to_hear,1408,HEAR
3189,to_hear,1408,HEAR
3190,to_hear,1408,HEAR
3191,to_hear,1408,HEAR
3192,to_hear,1408,HEAR
3193,to_hear,1408,HEAR
3194,to_hear,1408,HEAR
3195,to_hear,1408,HEAR
3196,to_hear,1408,HEAR
3197,to_hear,1408,HEAR
3198,to_hear,1408,HEAR
3199,to_hear,1408,HEAR
3200,to_hear,1408,HEAR
3201,to_hear,1408,HEAR
3202,to_hear,1408,HEAR
3203,to_hear,1408,HEAR
3204,to_hear,1408,HEAR
3205,to_hear,1408,HEAR
3206,to_hear,1408,HEAR
3207,to_hear,1408,HEAR
3208,to_hear,1408,HEAR
3209,to_hear,1408,HEAR
3210,to_hide_conceal_ascertainment,,
3211,to_hide_conceal,602,HIDE (CONCEAL)
3212,to_hide_conceal,602,HIDE (CONCEAL)
3213,to_hide_conceal,602,HIDE (CONCEAL)
3214,to_hide_conceal,602,HIDE (CONCEAL)
3215,to_hide_conceal,602,HIDE (CONCEAL)
3216,to_hide_conceal,602,HIDE (CONCEAL)
3217,to_hide_conceal,602,HIDE (CONCEAL)
3218,to_hide_conceal,602,HIDE (CONCEAL)
3219,to_hide_conceal,602,HIDE (CONCEAL)
3220,to_hide_conceal,602,HIDE (CONCEAL)
3221,to_hide_conceal,602,HIDE (CONCEAL)
3222,to_hide_conceal,602,HIDE (CONCEAL)
3223,to_hide_conceal,602,HIDE (CONCEAL)
3224,to_hide_conceal,602,HIDE (CONCEAL)
3225,to_hide_conceal,602,HIDE (CONCEAL)
3226,to_hide_conceal,602,HIDE (CONCEAL)
3227,to_hide_conceal,602,HIDE (CONCEAL)
3228,to_hide_conceal,602,HIDE (CONCEAL)
3229,to_hide_conceal,602,HIDE (CONCEAL)
3230,to_hide_conceal,602,HIDE (CONCEAL)
3231,to_hide_conceal,602,HIDE (CONCEAL)
3232,to_hide_conceal,602,HIDE (CONCEAL)
3233,to_hide_conceal,602,HIDE (CONCEAL)
3234,to_hide_conceal,602,HIDE (CONCEAL)
3235,to_hide_conceal,602,HIDE (CONCEAL)
3236,to_hide_conceal,602,HIDE (CONCEAL)
3237,to_hide_conceal,602,HIDE (CONCEAL)
3238,to_hide_conceal,602,HIDE (CONCEAL)
3239,to_hide_conceal,602,HIDE (CONCEAL)
3240,to_hide_conceal,602,HIDE (CONCEAL)
3241,to_hide_conceal,602,HIDE (CONCEAL)
3242,to_hide_conceal,602,HIDE (CONCEAL)
3243,to_hide_conceal,602,HIDE (CONCEAL)
3244,to_hide_conceal,602,HIDE (CONCEAL)
3245,to_hide_conceal,602,HIDE (CONCEAL)
3246,to_hide_conceal,602,HIDE (CONCEAL)
3247,to_hide_conceal,602,HIDE (CONCEAL)
3248,to_hide_conceal,602,HIDE (CONCEAL)
3249,to_hide_conceal,602,HIDE (CONCEAL)
3250,to_hide_conceal,602,HIDE (CONCEAL)
3251,to_hide_conceal,602,HIDE (CONCEAL)
3252,to_hold_ascertainment,,
3253,to_hold,1448,HOLD
3254,to_hold,1448,HOLD
3255,to_hold,1448,HOLD
3256,to_hold,1448,HOLD
3257,to_hold,1448,HOLD
3258,to_hold,1448,HOLD
3259,to_hold,1448,HOLD
3260,to_hold,1448,HOLD
3261,to_hold,1448,HOLD
3262,to_hold,1448,HOLD
3263,to_hold,1448,HOLD
3264,to_hold,1448,HOLD
3265,to_hold,1448,HOLD
3266,to_hold,1448,HOLD
3267,to_hold,1448,HOLD
3268,to_hold,1448,HOLD
3269,to_hold,1448,HOLD
3270,to_hold,1448,HOLD
3271,to_hold,1448,HOLD
3272,to_hold,1448,HOLD
3273,to_hold,1448,HOLD
3274,to_hold,1448,HOLD
3275,to_hold,1448,HOLD
3276,to_hold,1448,HOLD
3277,to_hold,1448,HOLD
3278,to_hold,1448,HOLD
3279,to_hold,1448,HOLD
3280,to_hold,1448,HOLD
3281,to_hold,1448,HOLD
3282,to_hold,1448,HOLD
3283,to_hold,1448,HOLD
3284,to_hold,1448,HOLD
3285,to_hold,1448,HOLD
3286,to_hold,1448,HOLD
3287,to_hold,1448,HOLD
3288,to_hold,1448,HOLD
3289,to_hold,1448,HOLD
3290,to_hold,1448,HOLD
3291,to_hold,1448,HOLD
3292,to_hold,1448,HOLD
3293,to_hold,1448,HOLD
3294,to_hunt_ascertainment,,
3295,to_hunt,1435,HUNT
3296,to_hunt,1435,HUNT
3297,to_hunt,1435,HUNT
3298,to_hunt,1435,HUNT
3299,to_hunt,1435,HUNT
3300,to_hunt,1435,HUNT
3301,to_hunt,1435,HUNT
3302,to_hunt,1435,HUNT
3303,to_hunt,1435,HUNT
3304,to_hunt,1435,HUNT
3305,to_hunt,1435,HUNT
3306,to_hunt,1435,HUNT
3307,to_hunt,1435,HUNT
3308,to_hunt,1435,HUNT
3309,to_hunt,1435,HUNT
3310,to_hunt,1435,HUNT
3311,to_hunt,1435,HUNT
3312,to_hunt,1435,HUNT
3313,to_hunt,1435,HUNT
3314,to_hunt,1435,HUNT
3315,to_hunt,1435,HUNT
3316,to_hunt,1435,HUNT
3317,to_hunt,1435,HUNT
3318,to_hunt,1435,HUNT
3319,to_hunt,1435,HUNT
3320,to_hunt,1435,HUNT
3321,to_hunt,1435,HUNT
3322,to_hunt,1435,HUNT
3323,to_hunt,1435,HUNT
3324,to_hunt,1435,HUNT
3325,to_hunt,1435,HUNT
3326,to_hunt,1435,HUNT
3327,to_hunt,1435,HUNT
3328,to_kill_ascertainment,,
3329,to_kill,1417,KILL
3330,to_kill,1417,KILL
3331,to_kill,1417,KILL
3332,to_kill,1417,KILL
3333,to_kill,1417,KILL
3334,to_kill,1417,KILL
3335,to_kill,1417,KILL
3336,to_kill,1417,KILL
3337,to_kill,1417,KILL
3338,to_kill,1417,KILL
3339,to_kill,1417,KILL
3340,to_laugh_ascertainment,,
3341,to_laugh,1355,LAUGH
3342,to_laugh,1355,LAUGH
3343,to_laugh,1355,LAUGH
3344,to_laugh,1355,LAUGH
3345,to_laugh,1355,LAUGH
3346,to_laugh,1355,LAUGH
3347,to_laugh,1355,LAUGH
3348,to_laugh,1355,LAUGH
3349,to_laugh,1355,LAUGH
3350,to_laugh,1355,LAUGH
3351,to_laugh,1355,LAUGH
3352,to_laugh,1355,LAUGH
3353,to_laugh,1355,LAUGH
3354,to_laugh,1355,LAUGH
3355,to_laugh,1355,LAUGH
3356,to_lick_ascertainment,,
3357,to_lick,319,LICK
3358,to_lick,319,LICK
3359,to_lick,319,LICK
3360,to_lick,319,LICK
3361,to_lick,319,LICK
3362,to_lick,319,LICK
3363,to_lick,319,LICK
3364,to_lick,319,LICK
3365,to_lick,319,LICK
3366,to_lick,319,LICK
3367,to_lick,319,LICK
3368,to_lick,319,LICK
3369,to_lick,319,LICK
3370,to_lick,319,LICK
3371,to_lick,319,LICK
3372,to_lick,319,LICK
3373,to_lick,319,LICK
3374,to_play_ascertainment,,
3375,to_play,1413,PLAY
3376,to_play,1413,PLAY
3377,to_play,1413,PLAY
3378,to_play,1413,PLAY
3379,to_play,1413,PLAY
3380,to_play,1413,PLAY
3381,to_play,1413,PLAY
3382,to_play,1413,PLAY
3383,to_play,1413,PLAY
3384,to_play,1413,PLAY
3385,to_play,1413,PLAY
3386,to_play,1413,PLAY
3387,to_play,1413,PLAY
3388,to_play,1413,PLAY
3389,to_play,1413,PLAY
3390,to_play,1413,PLAY
3391,to_play,1413,PLAY
3392,to_play,1413,PLAY
3393,to_play,1413,PLAY
3394,to_play,1413,PLAY
3395,to_play,1413,PLAY
3396,to_play,1413,PLAY
3397,to_play,1413,PLAY
3398,to_play,1413,PLAY
3399,to_play,1413,PLAY
3400,to_play,1413,PLAY
3401,to_play,1413,PLAY
3402,to_play,1413,PLAY
3403,to_play,1413,PLAY
3404,to_play,1413,PLAY
3405,to_play,1413,PLAY
3406,to_play,1413,PLAY
3407,to_play,1413,PLAY
3408,to_play,1413,PLAY
3409,to_play,1413,PLAY
3410,to_play,1413,PLAY
3411,to_play,1413,PLAY
3412,to_play,1413,PLAY
3413,to_push_ascertainment,,
3414,to_push,1452,PUSH
3415,to_push,1452,PUSH
3416,to_push,1452,PUSH
3417,to_push,1452,PUSH
3418,to_push,1452,PUSH
3419,to_push,1452,PUSH
3420,to_push,1452,PUSH
3421,to_push,1452,PUSH
3422,to_push,1452,PUSH
3423,to_push,1452,PUSH
3424,to_push,1452,PUSH
3425,to_push,1452,PUSH
3426,to_push,1452,PUSH
3427,to_push,1452,PUSH
3428,to_push,1452,PUSH
3429,to_push,1452,PUSH
3430,to_push,1452,PUSH
3431,to_push,1452,PUSH
3432,to_push,1452,PUSH
3433,to_push,1452,PUSH
3434,to_push,1452,PUSH
3435,to_push,1452,PUSH
3436,to_push,1452,PUSH
3437,to_push,1452,PUSH
3438,to_push,1452,PUSH
3439,to_push,1452,PUSH
3440,to_push,1452,PUSH
3441,to_push,1452,PUSH
3442,to_push,1452,PUSH
3443,to_push,1452,PUSH
3444,to_push,1452,PUSH
3445,to_push,1452,PUSH
3446,to_push,1452,PUSH
3447,to_push,1452,PUSH
3448,to_push,1452,PUSH
3449,to_push,1452,PUSH
3450,to_reside_live_ascertainment,,
3451,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3452,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3453,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3454,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3455,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3456,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3457,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3458,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3459,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3460,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3461,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3462,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3463,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3464,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3465,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3466,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3467,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3468,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3469,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3470,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3471,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3472,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3473,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3474,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3475,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3476,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3477,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3478,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3479,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3480,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3481,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3482,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3483,to_reside_live,363,"DWELL (LIVE, RESIDE)"
3484,to_scratch_ascertainment,,
3485,to_scratch,1436,SCRATCH
3486,to_scratch,1436,SCRATCH
3487,to_scratch,1436,SCRATCH
3488,to_scratch,1436,SCRATCH
3489,to_scratch,1436,SCRATCH
3490,to_scratch,1436,SCRATCH
3491,to_scratch,1436,SCRATCH
3492,to_scratch,1436,SCRATCH
3493,to_scratch,1436,SCRATCH
3494,to_scratch,1436,SCRATCH
3495,to_scratch,1436,SCRATCH
3496,to_scratch,1436,SCRATCH
3497,to_scratch,1436,SCRATCH
3498,to_scratch,1436,SCRATCH
3499,to_scratch,1436,SCRATCH
3500,to_scratch,1436,SCRATCH
3501,to_scratch,1436,SCRATCH
3502,to_scratch,1436,SCRATCH
3503,to_scratch,1436,SCRATCH
3504,to_scratch,1436,SCRATCH
3505,to_scratch,1436,SCRATCH
3506,to_scratch,1436,SCRATCH
3507,to_scratch,1436,SCRATCH
3508,to_scratch,1436,SCRATCH
3509,to_scratch,1436,SCRATCH
3510,to_scratch,1436,SCRATCH
3511,to_scratch,1436,SCRATCH
3512,to_scratch,1436,SCRATCH
3513,to_scratch,1436,SCRATCH
3514,to_scratch,1436,SCRATCH
3515,to_scratch,1436,SCRATCH
3516,to_scratch,1436,SCRATCH
3517,to_scratch,1436,SCRATCH
3518,to_scratch,1436,SCRATCH
3519,to_scratch,1436,SCRATCH
3520,to_see_ascertainment,,
3521,to_see,1409,SEE
3522,to_see,1409,SEE
3523,to_see,1409,SEE
3524,to_see,1409,SEE
3525,to_see,1409,SEE
3526,to_see,1409,SEE
3527,to_see,1409,SEE
3528,to_see,1409,SEE
3529,to_see,1409,SEE
3530,to_see,1409,SEE
3531,to_see,1409,SEE
3532,to_see,1409,SEE
3533,to_see,1409,SEE
3534,to_see,1409,SEE
3535,to_see,1409,SEE
3536,to_see,1409,SEE
3537,to_see,1409,SEE
3538,to_see,1409,SEE
3539,to_see,1409,SEE
3540,to_see,1409,SEE
3541,to_see,1409,SEE
3542,to_see,1409,SEE
3543,to_see,1409,SEE
3544,to_see,1409,SEE
3545,to_see,1409,SEE
3546,to_see,1409,SEE
3547,to_see,1409,SEE
3548,to_see,1409,SEE
3549,to_see,1409,SEE
3550,to_see,1409,SEE
3551,to_see,1409,SEE
3552,to_shoot_an_arrow_ascertainment,,
3553,to_shoot_an_arrow,1172,SHOOT
3554,to_shoot_an_arrow,1172,SHOOT
3555,to_shoot_an_arrow,1172,SHOOT
3556,to_shoot_an_arrow,1172,SHOOT
3557,to_shoot_an_arrow,1172,SHOOT
3558,to_shoot_an_arrow,1172,SHOOT
3559,to_shoot_an_arrow,1172,SHOOT
3560,to_shoot_an_arrow,1172,SHOOT
3561,to_shoot_an_arrow,1172,SHOOT
3562,to_shoot_an_arrow,1172,SHOOT
3563,to_shoot_an_arrow,1172,SHOOT
3564,to_shoot_an_arrow,1172,SHOOT
3565,to_shoot_an_arrow,1172,SHOOT
3566,to_shoot_an_arrow,1172,SHOOT
3567,to_shoot_an_arrow,1172,SHOOT
3568,to_shoot_an_arrow,1172,SHOOT
3569,to_sing_ascertainment,,
3570,to_sing,1261,SING
3571,to_sing,1261,SING
3572,to_sing,1261,SING
3573,to_sing,1261,SING
3574,to_sing,1261,SING
3575,to_sing,1261,SING
3576,to_sing,1261,SING
3577,to_sing,1261,SING
3578,to_sing,1261,SING
3579,to_sing,1261,SING
3580,to_sing,1261,SING
3581,to_sing,1261,SING
3582,to_sing,1261,SING
3583,to_sing,1261,SING
3584,to_sing,1261,SING
3585,to_sing,1261,SING
3586,to_sing,1261,SING
3587,to_sing,1261,SING
3588,to_sing,1261,SING
3589,to_sing,1261,SING
3590,to_sing,1261,SING
3591,to_sing,1261,SING
3592,to_sing,1261,SING
3593,to_sing,1261,SING
3594,to_sing,1261,SING
3595,to_sing,1261,SING
3596,to_sing,1261,SING
3597,to_sing,1261,SING
3598,to_sing,1261,SING
3599,to_sing,1261,SING
3600,to_sing,1261,SING
3601,to_sing,1261,SING
3602,to_sing,1261,SING
3603,to_sing,1261,SING
3604,to_sing,1261,SING
3605,to_sleep_ascertainment,,
3606,to_sleep,1585,SLEEP
3607,to_sleep,1585,SLEEP
3608,to_sleep,1585,SLEEP
3609,to_sleep,1585,SLEEP
3610,to_sleep,1585,SLEEP
3611,to_sleep,1585,SLEEP
3612,to_sleep,1585,SLEEP
3613,to_sleep,1585,SLEEP
3614,to_sleep,1585,SLEEP
3615,to_sleep,1585,SLEEP
3616,to_sleep,1585,SLEEP
3617,to_sleep,1585,SLEEP
3618,to_sleep,1585,SLEEP
3619,to_sleep,1585,SLEEP
3620,to_sleep,1585,SLEEP
3621,to_sleep,1585,SLEEP
3622,to_sleep,1585,SLEEP
3623,to_sleep,1585,SLEEP
3624,to_sleep,1585,SLEEP
3625,to_sleep,1585,SLEEP
3626,to_sleep,1585,SLEEP
3627,to_sleep,1585,SLEEP
3628,to_sleep,1585,SLEEP
3629,to_smell_perceive_odor_transitive_ascertainment,,
3630,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3631,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3632,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3633,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3634,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3635,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3636,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3637,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3638,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3639,to_smell_perceive_odor_transitive,1586,SMELL (PERCEIVE)
3640,to_spit_ascertainment,,
3641,to_spit,1440,SPIT
3642,to_spit,1440,SPIT
3643,to_spit,1440,SPIT
3644,to_spit,1440,SPIT
3645,to_spit,1440,SPIT
3646,to_spit,1440,SPIT
3647,to_spit,1440,SPIT
3648,to_spit,1440,SPIT
3649,to_spit,1440,SPIT
3650,to_spit,1440,SPIT
3651,to_spit,1440,SPIT
3652,to_spit,1440,SPIT
3653,to_spit,1440,SPIT
3654,to_spit,1440,SPIT
3655,to_spit,1440,SPIT
3656,to_spit,1440,SPIT
3657,to_spit,1440,SPIT
3658,to_spit,1440,SPIT
3659,to_spit,1440,SPIT
3660,to_spit,1440,SPIT
3661,to_spit,1440,SPIT
3662,to_spit,1440,SPIT
3663,to_spit,1440,SPIT
3664,to_spit,1440,SPIT
3665,to_spit,1440,SPIT
3666,to_spit,1440,SPIT
3667,to_spit,1440,SPIT
3668,to_spit,1440,SPIT
3669,to_spit,1440,SPIT
3670,to_spit,1440,SPIT
3671,to_spit,1440,SPIT
3672,to_spit,1440,SPIT
3673,to_spit,1440,SPIT
3674,to_spit,1440,SPIT
3675,to_spit,1440,SPIT
3676,to_stand_ascertainment,,
3677,to_stand,1442,STAND
3678,to_stand,1442,STAND
3679,to_stand,1442,STAND
3680,to_stand,1442,STAND
3681,to_stand,1442,STAND
3682,to_stand,1442,STAND
3683,to_stand,1442,STAND
3684,to_stand,1442,STAND
3685,to_stand,1442,STAND
3686,to_stand,1442,STAND
3687,to_stand,1442,STAND
3688,to_stand,1442,STAND
3689,to_stand,1442,STAND
3690,to_stand,1442,STAND
3691,to_stand,1442,STAND
3692,to_steal_ascertainment,,
3693,to_steal,713,STEAL
3694,to_steal,713,STEAL
3695,to_steal,713,STEAL
3696,to_steal,713,STEAL
3697,to_steal,713,STEAL
3698,to_steal,713,STEAL
3699,to_steal,713,STEAL
3700,to_steal,713,STEAL
3701,to_steal,713,STEAL
3702,to_steal,713,STEAL
3703,to_steal,713,STEAL
3704,to_steal,713,STEAL
3705,to_steal,713,STEAL
3706,to_steal,713,STEAL
3707,to_steal,713,STEAL
3708,to_think_reflect_ascertainment,,
3709,to_think_reflect,1415,THINK (REFLECT)
3710,to_think_reflect,1415,THINK (REFLECT)
3711,to_think_reflect,1415,THINK (REFLECT)
3712,to_think_reflect,1415,THINK (REFLECT)
3713,to_think_reflect,1415,THINK (REFLECT)
3714,to_think_reflect,1415,THINK (REFLECT)
3715,to_think_reflect,1415,THINK (REFLECT)
3716,to_think_reflect,1415,THINK (REFLECT)
3717,to_think_reflect,1415,THINK (REFLECT)
3718,to_think_reflect,1415,THINK (REFLECT)
3719,to_think_reflect,1415,THINK (REFLECT)
3720,to_think_reflect,1415,THINK (REFLECT)
3721,to_think_reflect,1415,THINK (REFLECT)
3722,to_think_reflect,1415,THINK (REFLECT)
3723,to_think_reflect,1415,THINK (REFLECT)
3724,to_think_reflect,1415,THINK (REFLECT)
3725,to_think_reflect,1415,THINK (REFLECT)
3726,to_think_reflect,1415,THINK (REFLECT)
3727,to_think_reflect,1415,THINK (REFLECT)
3728,to_think_reflect,1415,THINK (REFLECT)
3729,to_think_reflect,1415,THINK (REFLECT)
3730,to_think_reflect,1415,THINK (REFLECT)
3731,to_think_reflect,1415,THINK (REFLECT)
3732,to_think_reflect,1415,THINK (REFLECT)
3733,to_think_reflect,1415,THINK (REFLECT)
3734,to_think_reflect,1415,THINK (REFLECT)
3735,to_think_reflect,1415,THINK (REFLECT)
3736,to_think_reflect,1415,THINK (REFLECT)
3737,to_think_reflect,1415,THINK (REFLECT)
3738,to_throw_ascertainment,,
3739,to_throw,1456,THROW
3740,to_throw,1456,THROW
3741,to_throw,1456,THROW
3742,to_throw,1456,THROW
3743,to_throw,1456,THROW
3744,to_throw,1456,THROW
3745,to_throw,1456,THROW
3746,to_throw,1456,THROW
3747,to_throw,1456,THROW
3748,to_throw,1456,THROW
3749,to_throw,1456,THROW
3750,to_throw,1456,THROW
3751,to_throw,1456,THROW
3752,to_throw,1456,THROW
3753,to_throw,1456,THROW
3754,to_throw,1456,THROW
3755,to_throw,1456,THROW
3756,to_throw,1456,THROW
3757,to_throw,1456,THROW
3758,to_throw,1456,THROW
3759,to_throw,1456,THROW
3760,to_throw,1456,THROW
3761,to_throw,1456,THROW
3762,to_throw,1456,THROW
3763,to_throw,1456,THROW
3764,to_throw,1456,THROW
3765,to_throw,1456,THROW
3766,to_throw,1456,THROW
3767,to_throw,1456,THROW
3768,to_throw,1456,THROW
3769,to_throw,1456,THROW
3770,to_throw,1456,THROW
3771,to_throw,1456,THROW
3772,to_throw,1456,THROW
3773,to_throw,1456,THROW
3774,to_throw,1456,THROW
3775,to_throw,1456,THROW
3776,to_throw,1456,THROW
3777,to_vomit_ascertainment,,
3778,to_vomit,1278,VOMIT
3779,to_vomit,1278,VOMIT
3780,to_vomit,1278,VOMIT
3781,to_vomit,1278,VOMIT
3782,to_vomit,1278,VOMIT
3783,to_vomit,1278,VOMIT
3784,to_vomit,1278,VOMIT
3785,to_vomit,1278,VOMIT
3786,to_vomit,1278,VOMIT
3787,to_vomit,1278,VOMIT
3788,to_vomit,1278,VOMIT
3789,to_vomit,1278,VOMIT
3790,to_vomit,1278,VOMIT
3791,to_vomit,1278,VOMIT
3792,to_walk_ascertainment,,
3793,to_walk,1443,WALK
3794,to_walk,1443,WALK
3795,to_walk,1443,WALK
3796,to_walk,1443,WALK
3797,to_walk,1443,WALK
3798,to_walk,1443,WALK
3799,to_walk,1443,WALK
3800,to_walk,1443,WALK
3801,to_walk,1443,WALK
3802,to_walk,1443,WALK
3803,to_walk,1443,WALK
3804,to_walk,1443,WALK
3805,to_walk,1443,WALK
3806,to_walk,1443,WALK
3807,to_walk,1443,WALK
3808,to_walk,1443,WALK
3809,to_walk,1443,WALK
3810,to_walk,1443,WALK
3811,to_walk,1443,WALK
3812,to_walk,1443,WALK
3813,to_walk,1443,WALK
3814,to_walk,1443,WALK
3815,to_walk,1443,WALK
3816,to_walk,1443,WALK
3817,to_walk,1443,WALK
3818,to_walk,1443,WALK
3819,to_walk,1443,WALK
3820,to_walk,1443,WALK
3821,to_walk,1443,WALK
3822,to_walk,1443,WALK
3823,to_walk,1443,WALK
3824,to_walk,1443,WALK
3825,to_wipe_ascertainment,,
3826,to_wipe,1454,WIPE
3827,to_wipe,1454,WIPE
3828,to_wipe,1454,WIPE
3829,to_wipe,1454,WIPE
3830,to_wipe,1454,WIPE
3831,to_wipe,1454,WIPE
3832,to_wipe,1454,WIPE
3833,to_wipe,1454,WIPE
3834,to_wipe,1454,WIPE
3835,to_wipe,1454,WIPE
3836,to_wipe,1454,WIPE
3837,to_wipe,1454,WIPE
3838,to_wipe,1454,WIPE
3839,to_wipe,1454,WIPE
3840,to_wipe,1454,WIPE
3841,to_wipe,1454,WIPE
3842,to_wipe,1454,WIPE
3843,to_wipe,1454,WIPE
3844,to_wipe,1454,WIPE
3845,to_wipe,1454,WIPE
3846,to_wipe,1454,WIPE
3847,to_wipe,1454,WIPE
3848,to_wipe,1454,WIPE
3849,to_wipe,1454,WIPE
3850,to_wipe,1454,WIPE
3851,to_wipe,1454,WIPE
3852,to_wipe,1454,WIPE
3853,to_wipe,1454,WIPE
3854,to_wipe,1454,WIPE
3855,to_wipe,1454,WIPE
3856,to_wipe,1454,WIPE
3857,to_wipe,1454,WIPE
3858,two_ascertainment,,
3859,two,1498,TWO
3860,two,1498,TWO
3861,two,1498,TWO
3862,two,1498,TWO
3863,two,1498,TWO
3864,two,1498,TWO
3865,two,1498,TWO
3866,two,1498,TWO
3867,wet_ascertainment,,
3868,wet,1726,WET
3869,wet,1726,WET
3870,wet,1726,WET
3871,wet,1726,WET
3872,wet,1726,WET
3873,wet,1726,WET
3874,wet,1726,WET
3875,wet,1726,WET
3876,wet,1726,WET
3877,wet,1726,WET
3878,wet,1726,WET
3879,wet,1726,WET
3880,wet,1726,WET
3881,wet,1726,WET
3882,wet,1726,WET
3883,wet,1726,WET
3884,wet,1726,WET
3885,wet,1726,WET
3886,wet,1726,WET
3887,wet,1726,WET
3888,wet,1726,WET
3889,wet,1726,WET
3890,wet,1726,WET
3891,wet,1726,WET
3892,wet,1726,WET
3893,wet,1726,WET
3894,wet,1726,WET
3895,wet,1726,WET
3896,wet,1726,WET
3897,white_ascertainment,,
3898,white,1335,WHITE
3899,white,1335,WHITE
3900,white,1335,WHITE
3901,white,1335,WHITE
3902,white,1335,WHITE
3903,white,1335,WHITE
3904,white,1335,WHITE
3905,white,1335,WHITE
3906,white,1335,WHITE
3907,white,1335,WHITE
3908,white,1335,WHITE
3909,white,1335,WHITE
3910,white,1335,WHITE
3911,white,1335,WHITE
3912,white,1335,WHITE
3913,white,1335,WHITE
3914,white,1335,WHITE
3915,white,1335,WHITE
3916,white,1335,WHITE
3917,white,1335,WHITE
3918,who_ascertainment,,
3919,who,1235,WHO
3920,who,1235,WHO
3921,who,1235,WHO
3922,who,1235,WHO
3923,who,1235,WHO
3924,who,1235,WHO
3925,who,1235,WHO
3926,who,1235,WHO
3927,who,1235,WHO
3928,who,1235,WHO
3929,who,1235,WHO
3930,who,1235,WHO
3931,who,1235,WHO
3932,who,1235,WHO
3933,who,1235,WHO
3934,who,1235,WHO
3935,who,1235,WHO
3936,who,1235,WHO
3937,who,1235,WHO
3938,who,1235,WHO
