ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-288,STATE_25470000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-289,STATE_53450000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-290,STATE_48610000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-291,STATE_44990000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-292,STATE_55480000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-293,STATE_46910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-294,STATE_91530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-295,STATE_70640000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-296,STATE_83190000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-297,STATE_76110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-298,STATE_50810000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-299,STATE_83820000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-300,STATE_92640000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-301,STATE_27760000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-302,STATE_94890000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-303,STATE_14930000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-304,STATE_94020000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-305,STATE_98500000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-306,STATE_70280000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-307,STATE_49130000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-308,STATE_75480000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-309,STATE_90800000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-310,STATE_23500000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-311,STATE_79060000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-312,STATE_86270000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-313,STATE_63690000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-314,STATE_50830000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-315,STATE_82780000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-316,STATE_59760000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-317,STATE_79570000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-318,STATE_30410000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-319,STATE_38050000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-320,STATE_45710000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-321,STATE_73050000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-322,STATE_52960000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-323,STATE_38830000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-324,STATE_10910000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-325,STATE_94620000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-326,STATE_55260000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-327,STATE_13890000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-328,STATE_88530000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-329,STATE_64440000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-330,STATE_43030000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-331,STATE_59510000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-332,STATE_14600000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-333,STATE_75150000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-334,STATE_70130000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-335,STATE_51030000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-336,STATE_47750000,posterior.trees,,sample,bayesian,millennia,Sagart2019
posterior-337,STATE_25110000,posterior.trees,,sample,bayesian,millennia,Sagart2019
